iyear,1,2,3,4,5,6,7,8,9,10,11,12
122.0,14.92493552794872,15.499860746686505,21.331311585037472,25.82571016540006,26.201675689049644,31.42369159630568,33.97705468191579,34.39664362122729,31.86086424187907,25.628867789646918,18.22038265764462,17.443602948002216
123.0,16.16162833104042,19.90943511174491,22.157682078352053,25.008604832336747,27.600382512719207,33.08109582448692,33.15437300403576,32.40714094124366,30.589258421132413,24.78232359649053,20.481095430679787,12.66873836681135
124.0,15.87006841616003,17.50150896078594,21.27116710567627,25.016364073194396,28.001504876344907,31.1346302075325,32.77169220968175,32.79516323882902,33.00061354520161,25.010311489642664,20.209313209783925,13.505328200368469
125.0,13.817017832419891,14.257479337650064,20.418683633401937,24.702302194039156,29.462199936349887,32.62240370153923,34.63578344621662,32.791655789481226,28.778589801124653,25.821603505735546,21.975824737675225,15.68384074444216
126.0,12.22294752059019,16.340963967983118,22.16095087802876,25.651913144954474,29.51636745717324,32.529944145911074,33.64435208179386,33.553504610483074,31.105963939652103,25.30129116222737,20.800507510038212,16.88288897958894
127.0,15.02498589730123,17.637454104221067,20.11122588009495,25.53495278068473,30.346916702430143,31.367201632820798,33.497900522295396,33.13799066597783,29.8681541261617,25.458548465805404,20.42428714703192,12.802955115164771
128.0,13.080969943379666,14.546580699030685,20.03794419806764,26.3784808698457,29.176379777192995,32.2720780009659,34.496481564492946,34.00306574587742,29.73313104963128,26.049729180879922,22.358426024234067,16.525175948045064
129.0,15.96244914287176,19.126813870829405,23.521095918267314,21.717670586004047,30.544097163890395,31.503821254654852,34.18130258454878,32.41985236411891,29.637386218264883,25.500957143402424,20.53812077515996,16.030812964629625
130.0,14.464188101436978,18.451794636234514,21.461136448379005,25.803703174174693,29.1426699969895,31.655214601127145,34.28826652378355,31.168097240035713,29.90912712380166,25.927341062452832,22.76662503679927,11.77833518389133
131.0,13.977839741791815,16.35864396031918,22.577991913792612,25.219412152502876,28.79201840184478,32.034207368250144,32.448276782299,33.37380787480977,30.706310826618527,27.693662709506775,18.647598504547453,16.293541668421646
132.0,16.632818534924517,14.771712485221922,18.218138204345234,26.18902754838234,29.592936650909305,33.11827626337782,34.50167909035445,33.389942326559485,30.357691925257104,25.093250459249855,17.320183496254522,16.597040572721216
133.0,15.274190339788674,20.779048257407272,18.676896487667797,23.619187225585595,29.02194675046093,29.93701295755455,32.942358848425904,31.85138531196037,30.267336426315236,25.813056780726775,20.399817639167964,16.678357951305017
134.0,13.76896128638462,20.86267848226115,22.63626663808886,23.306314741736276,29.186641156262716,32.02414068712104,33.04441085073349,33.73983291401873,29.719131913745628,26.147253725442233,21.473392872815186,17.97050862239042
135.0,11.111750615576472,19.637605469578766,22.662634945414258,25.246080442720128,30.99250494890664,31.220065610030833,33.843553555065164,33.38388578993453,32.067112837317474,26.129514482578802,18.347272853675076,13.55306497391824
136.0,16.182187050856275,17.920461591559327,19.857642240433734,26.198588666349103,29.693900926435557,31.287223807704788,33.437333670812755,32.65336772016265,33.11570851109688,23.82567832790228,19.63322167593207,15.426891735979662
137.0,14.445478997586632,15.7698809394324,21.326232250023967,23.74888121219663,31.402037005195513,33.5880378021894,32.62923352238034,32.694934768823934,31.52833707060243,26.1442725954243,21.90660301852978,18.84651735990146
138.0,14.982825570390775,15.088320941304449,19.799772044663367,23.21690079199801,30.710736919073604,32.03532388712678,33.884358727907056,33.30161630831308,28.8538310910564,23.067784367535737,19.73472057660219,14.768124770565933
